rep_id,month,segment,trained,quota_attainment,revenue,quota,ramp_days
2860,9,Enterprise,0,0.5987,508878.85,850000,142
2861,9,Enterprise,0,0.6002,510131.89,850000,231
2862,9,Enterprise,0,0.4362,370787.14,850000,169
2863,9,Enterprise,0,0.4078,346607.69,850000,213
2864,9,Enterprise,0,0.7572,643605.14,850000,122
2865,9,Enterprise,0,0.5006,425492.72,850000,125
2866,9,Enterprise,0,0.5457,463836.65,850000,144
2867,9,Enterprise,0,0.5605,476405.63,850000,158
2868,9,Enterprise,0,0.6345,539349.87,850000,129
2869,9,Enterprise,0,0.4369,371403.55,850000,185
2870,9,Enterprise,0,0.5447,462975.55,850000,187
2871,9,Enterprise,0,0.4209,357755.62,850000,145
2872,9,Enterprise,0,0.439,373189.86,850000,147
2873,9,Enterprise,0,0.5378,457117.55,850000,152
2874,9,Enterprise,0,0.6975,592837.11,850000,136
2875,9,Enterprise,0,0.5476,465482.45,850000,90
2876,9,Enterprise,0,0.3138,266762.94,850000,171
2877,9,Enterprise,0,0.5222,443833.05,850000,160
2878,9,Enterprise,0,0.5269,447852.22,850000,163
2879,9,Enterprise,0,0.7242,615548.04,850000,141
2880,9,Enterprise,0,0.4795,407558.39,850000,199
2881,9,Enterprise,0,0.3641,309443.86,850000,240
2882,9,Enterprise,0,0.6394,543518.59,850000,147
2883,9,Enterprise,0,0.4013,341088.63,850000,218
2884,9,Enterprise,0,0.42,356988.81,850000,185
2885,9,Enterprise,0,0.558,474259.69,850000,175
2886,9,Enterprise,0,0.5632,478719.48,850000,162
2887,9,Enterprise,0,0.5285,449218.6,850000,171
2888,9,Enterprise,0,0.4855,412666.47,850000,210
2889,9,Enterprise,0,0.6732,572198.39,850000,137
2890,9,Enterprise,0,0.5542,471089.35,850000,165
2891,9,Enterprise,0,0.6164,523964.41,850000,213
2892,9,Enterprise,0,0.5447,462958.02,850000,205
2893,9,Enterprise,0,0.6427,546315.62,850000,138
2894,9,Enterprise,0,0.5576,473939.69,850000,168
2895,9,Enterprise,0,0.4891,415737.07,850000,197
2896,9,Enterprise,0,0.4344,369209.21,850000,195
2897,9,Enterprise,0,0.5209,442744.46,850000,205
2898,9,Enterprise,0,0.5327,452829.57,850000,186
2899,9,Enterprise,0,0.662,562738.74,850000,191
2900,9,Enterprise,0,0.4826,410197.44,850000,184
2901,9,Enterprise,0,0.4445,377849.31,850000,224
2902,9,Enterprise,0,0.5706,484998.63,850000,160
2903,9,Enterprise,0,0.4376,371958.06,850000,175
2904,9,Enterprise,0,0.413,351068.25,850000,141
2905,9,Enterprise,0,0.6183,525586.61,850000,135
2906,9,Enterprise,0,0.4862,413310.92,850000,184
2907,9,Enterprise,0,0.5079,431719.85,850000,150
2908,9,Enterprise,0,0.4273,363187.15,850000,172
2909,9,Enterprise,0,0.5717,485927.89,850000,225
2910,9,Enterprise,0,0.6175,524860.74,850000,223
2911,9,Enterprise,0,0.6477,550517.62,850000,240
2912,9,Enterprise,0,0.4325,367611.25,850000,226
2913,9,Enterprise,0,0.5967,507167.87,850000,240
2914,9,Enterprise,0,0.5429,461434.21,850000,187
2915,9,Enterprise,0,0.5153,437992.06,850000,145
2916,9,Enterprise,0,0.4885,415221.5,850000,141
2917,9,Enterprise,0,0.4549,386658.73,850000,218
2918,9,Enterprise,0,0.4693,398864.25,850000,175
2919,9,Enterprise,0,0.4774,405808.25,850000,178
2920,9,Enterprise,0,0.4792,407306.26,850000,156
2921,9,Enterprise,0,0.564,479374.92,850000,160
2922,9,Enterprise,0,0.4181,355379.05,850000,186
2923,9,Enterprise,0,0.3237,275133.75,850000,140
2924,9,Enterprise,0,0.5266,447630.2,850000,182
2925,9,Enterprise,0,0.4951,420817.51,850000,222
2926,9,Enterprise,0,0.5955,506190.01,850000,105
2927,9,Enterprise,0,0.3958,336412.08,850000,124
2928,9,Enterprise,0,0.7233,614769.54,850000,195
2929,9,Enterprise,0,0.4563,387878.34,850000,217
2930,9,Enterprise,0,0.4253,361496.11,850000,158
2931,9,Enterprise,0,0.5402,459134.42,850000,110
2932,9,Enterprise,0,0.3889,330534.94,850000,219
2933,9,Enterprise,0,0.4441,377449.05,850000,148
2934,9,Enterprise,0,0.5571,473571.1,850000,162
2935,9,Enterprise,0,0.5589,475107.08,850000,184
2936,9,Enterprise,0,0.5578,474110.98,850000,152
2937,9,Enterprise,0,0.5162,438791.79,850000,145
2938,9,Enterprise,0,0.4111,349464.82,850000,146
2939,9,Enterprise,0,0.5915,502807.39,850000,233
2940,9,Enterprise,0,0.5205,442449.0,850000,211
2941,9,Enterprise,0,0.5914,502669.95,850000,192
2942,9,Enterprise,0,0.5919,503151.6,850000,104
2943,9,Enterprise,0,0.6316,536854.69,850000,192
2944,9,Enterprise,0,0.5961,506676.37,850000,190
2945,9,Enterprise,0,0.456,387637.34,850000,133
2946,9,Enterprise,0,0.5755,489179.88,850000,182
2947,9,Enterprise,0,0.4823,409993.98,850000,207
2948,9,Enterprise,0,0.6121,520319.31,850000,192
2949,9,Enterprise,0,0.3956,336290.28,850000,152
2950,9,Enterprise,0,0.6468,549758.21,850000,174
2951,9,Enterprise,0,0.3891,330728.81,850000,197
2952,9,Enterprise,0,0.4406,374532.21,850000,175
2953,9,Enterprise,0,0.7123,605482.08,850000,214
2954,9,Enterprise,0,0.5591,475259.73,850000,186
2955,9,Enterprise,0,0.5754,489052.02,850000,198
2956,9,Enterprise,0,0.4696,399146.94,850000,200
2957,9,Enterprise,0,0.5596,475697.92,850000,139
2958,9,Enterprise,0,0.4299,365379.66,850000,175
2959,9,Enterprise,0,0.6566,558073.84,850000,163
2960,9,Enterprise,0,0.5613,477067.43,850000,207
2961,9,Enterprise,0,0.5829,495491.48,850000,188
2962,9,Enterprise,0,0.4183,355538.37,850000,167
2963,9,Enterprise,0,0.5858,497920.56,850000,132
2964,9,Enterprise,0,0.6069,515900.7,850000,122
2965,9,Enterprise,0,0.5599,475876.7,850000,183
2966,9,Enterprise,0,0.5306,451032.44,850000,151
2967,9,Enterprise,0,0.4176,354928.52,850000,195
2968,9,Enterprise,0,0.5698,484307.87,850000,121
2969,9,Enterprise,0,0.488,414797.73,850000,224
2970,9,Enterprise,0,0.6112,519497.61,850000,195
2971,9,Enterprise,0,0.5233,444834.64,850000,177
2972,9,Enterprise,0,0.5415,460265.15,850000,227
2973,9,Enterprise,0,0.6101,518557.8,850000,204
2974,9,Enterprise,0,0.512,435197.92,850000,158
2975,9,Enterprise,0,0.4709,400298.23,850000,176
2976,9,Enterprise,0,0.5432,461737.11,850000,111
2977,9,Enterprise,0,0.6175,524867.34,850000,208
2978,9,Enterprise,0,0.4871,414011.51,850000,164
2979,9,Enterprise,0,0.5469,464901.36,850000,110
2980,9,Enterprise,0,0.5804,493316.46,850000,136
2981,9,Enterprise,0,0.5535,470454.36,850000,201
2982,9,Enterprise,0,0.6547,556452.95,850000,225
2983,9,Enterprise,0,0.4874,414260.87,850000,174
2984,9,Enterprise,0,0.6054,514570.66,850000,142
2985,9,Enterprise,0,0.5967,507234.48,850000,128
2986,9,Enterprise,0,0.6844,581768.64,850000,219
2987,9,Enterprise,0,0.4343,369166.94,850000,188
2988,9,Enterprise,0,0.5258,446966.63,850000,163
2989,9,Enterprise,0,0.5197,441712.33,850000,155
2990,9,Enterprise,0,0.6286,534308.29,850000,195
2991,9,Enterprise,0,0.4811,408966.57,850000,194
2992,9,Enterprise,0,0.4667,396722.79,850000,145
2993,9,Enterprise,0,0.6967,592174.49,850000,137
2994,9,Enterprise,0,0.4375,371901.01,850000,139
2995,9,Enterprise,0,0.3458,293963.3,850000,159
2996,9,Enterprise,0,0.7321,622326.22,850000,151
2997,9,Enterprise,0,0.6962,591754.85,850000,225
2998,9,Enterprise,0,0.7626,648212.09,850000,157
2999,9,Enterprise,0,0.5169,439365.74,850000,134
3000,9,Enterprise,0,0.5741,487976.65,850000,135
3001,9,Enterprise,0,0.4083,347091.62,850000,168
3002,9,Enterprise,0,0.5329,452960.25,850000,115
3003,9,Enterprise,0,0.5513,468644.79,850000,172
3004,9,Enterprise,0,0.5878,499600.93,850000,131
3005,9,Enterprise,0,0.562,477734.24,850000,211
3006,9,Enterprise,0,0.5585,474734.89,850000,177
3007,9,Enterprise,0,0.561,476819.23,850000,240
3008,9,Enterprise,0,0.5238,445258.02,850000,166
3009,9,Enterprise,0,0.5281,448881.62,850000,90
3010,9,Enterprise,0,0.589,500615.22,850000,220
3011,9,Enterprise,0,0.4966,422117.45,850000,190
3012,9,Enterprise,0,0.5073,431170.11,850000,195
3013,9,Enterprise,0,0.6367,541162.4,850000,141
3014,9,Enterprise,0,0.6729,571925.17,850000,172
3015,9,Enterprise,0,0.6284,534162.73,850000,179
3016,9,Enterprise,0,0.6403,544217.46,850000,166
3017,9,Enterprise,0,0.6933,589326.79,850000,118
3018,9,Enterprise,0,0.4987,423900.41,850000,240
3019,9,Enterprise,0,0.6293,534888.66,850000,200
3020,9,Enterprise,0,0.4248,361117.69,850000,187
3021,9,Enterprise,0,0.4195,356581.38,850000,216
3022,9,Enterprise,0,0.5664,481462.98,850000,194
3023,9,Enterprise,0,0.5199,441929.99,850000,152
3024,9,Enterprise,0,0.5972,507585.01,850000,213
3025,9,Enterprise,0,0.456,387578.83,850000,201
3026,9,Enterprise,0,0.6324,537570.65,850000,153
3027,9,Enterprise,0,0.609,517656.53,850000,199
3028,9,Enterprise,0,0.4931,419121.74,850000,166
3029,9,Enterprise,0,0.5525,469658.34,850000,180
3030,9,Enterprise,0,0.4823,409971.13,850000,193
3031,9,Enterprise,0,0.4405,374440.48,850000,217
3032,9,Enterprise,0,0.5675,482373.78,850000,153
3033,9,Enterprise,0,0.3847,327017.8,850000,185
3034,9,Enterprise,0,0.5601,476121.02,850000,238
3035,9,Enterprise,0,0.419,356184.24,850000,168
3036,9,Enterprise,0,0.5834,495928.02,850000,180
3037,9,Enterprise,0,0.4304,365845.55,850000,238
3038,9,Enterprise,0,0.5111,434430.37,850000,194
3039,9,Enterprise,0,0.464,394391.69,850000,126
3040,9,Enterprise,0,0.5359,455520.92,850000,148
3041,9,Enterprise,0,0.672,571178.43,850000,196
3042,9,Enterprise,0,0.5254,446591.53,850000,187
3043,9,Enterprise,0,0.582,494711.08,850000,179
3044,9,Enterprise,0,0.5512,468527.93,850000,240
3045,9,Enterprise,0,0.5572,473652.09,850000,154
3046,9,Enterprise,0,0.5226,444250.32,850000,171
3047,9,Enterprise,0,0.6794,577504.9,850000,111
3048,9,Enterprise,0,0.3663,311371.41,850000,211
3049,9,Enterprise,0,0.5382,457484.73,850000,148
3050,9,Enterprise,0,0.5276,448428.23,850000,207
3051,9,Enterprise,0,0.5504,467858.63,850000,204
3052,9,Enterprise,0,0.655,556752.81,850000,240
3053,9,Enterprise,0,0.3614,307183.58,850000,194
3054,9,Enterprise,0,0.4578,389094.99,850000,162
3055,9,Enterprise,0,0.4566,388126.36,850000,188
3056,9,Enterprise,0,0.6424,546019.22,850000,149
3057,9,Enterprise,0,0.4905,416887.98,850000,184
3058,9,Enterprise,0,0.5634,478869.13,850000,167
3059,9,Enterprise,0,0.4584,389621.2,850000,171
3060,9,Enterprise,0,0.5409,459804.16,850000,145
3061,9,Enterprise,0,0.5492,466819.01,850000,183
3062,9,Enterprise,0,0.7269,617882.5,850000,200
3063,9,Enterprise,0,0.3973,337710.25,850000,121
3064,9,Enterprise,0,0.5223,443977.49,850000,151
3065,9,Enterprise,0,0.462,392697.5,850000,179
3066,9,Enterprise,0,0.5039,428338.79,850000,98
3067,9,Enterprise,0,0.4745,403358.66,850000,229
3068,9,Enterprise,0,0.6331,538096.43,850000,151
3069,9,Enterprise,0,0.4978,423170.99,850000,143
3070,9,Enterprise,0,0.3837,326153.15,850000,167
3071,9,Enterprise,0,0.5117,434933.72,850000,178
3072,9,Enterprise,0,0.6631,563648.93,850000,149
3073,9,Enterprise,0,0.6318,536991.35,850000,205
3074,9,Enterprise,0,0.4157,353325.65,850000,186
3075,9,Enterprise,0,0.409,347618.05,850000,147
3076,9,Enterprise,0,0.5332,453195.16,850000,157
3077,9,Enterprise,0,0.645,548284.76,850000,125
3078,9,Enterprise,0,0.4882,415003.3,850000,133
3079,9,Enterprise,0,0.5712,485558.68,850000,186
3080,9,Enterprise,0,0.4345,369301.21,850000,147
3081,9,Enterprise,0,0.519,441124.49,850000,231
3082,9,Enterprise,0,0.5756,489254.35,850000,176
3083,9,Enterprise,0,0.4046,343948.58,850000,130
3084,9,Enterprise,0,0.6022,511849.09,850000,137
3085,9,Enterprise,0,0.5031,427664.05,850000,207
3086,9,Enterprise,0,0.4743,403190.14,850000,171
3087,9,Enterprise,0,0.6464,549451.64,850000,205
3088,9,Enterprise,0,0.4527,384764.11,850000,162
3089,9,Enterprise,0,0.4863,413384.46,850000,156
3090,9,Enterprise,0,0.4983,423522.97,850000,209
3091,9,Enterprise,0,0.3446,292898.15,850000,146
3092,9,Enterprise,0,0.6089,517529.67,850000,189
3093,9,Enterprise,0,0.4787,406929.95,850000,167
3094,9,Enterprise,0,0.4582,389481.97,850000,202
3095,9,Enterprise,0,0.3899,331437.01,850000,232
3096,9,Enterprise,0,0.3653,310530.21,850000,161
3097,9,Enterprise,0,0.719,611128.16,850000,156
3098,9,Enterprise,0,0.5294,449978.4,850000,195
3099,9,Enterprise,0,0.6622,562872.09,850000,139
3100,9,Enterprise,0,0.5779,491201.87,850000,225
3101,9,Enterprise,0,0.434,368881.41,850000,220
3102,9,Enterprise,0,0.6007,510606.66,850000,142
3103,9,Enterprise,0,0.63,535523.14,850000,123
3104,9,Enterprise,0,0.4197,356785.6,850000,136
3105,9,Enterprise,0,0.5598,475826.49,850000,137
3106,9,Enterprise,0,0.495,420745.13,850000,199
3107,9,Enterprise,0,0.5121,435267.68,850000,223
3108,9,Enterprise,0,0.481,408830.42,850000,199
3109,9,Enterprise,0,0.4871,414036.68,850000,166
3110,9,Enterprise,0,0.4233,359811.79,850000,184
3111,9,Enterprise,0,0.5665,481483.56,850000,146
3112,9,Enterprise,0,0.6255,531687.11,850000,209
3113,9,Enterprise,0,0.579,492162.28,850000,187
3114,9,Enterprise,0,0.5246,445899.75,850000,198
3115,9,Enterprise,0,0.4315,366809.21,850000,150
3116,9,Enterprise,0,0.5593,475427.1,850000,168
3117,9,Enterprise,0,0.4626,393214.73,850000,197
3118,9,Enterprise,0,0.5935,504459.54,850000,220
3119,9,Enterprise,0,0.6049,514156.46,850000,154
3120,9,Enterprise,0,0.4699,399443.24,850000,198
3121,9,Enterprise,0,0.4294,364982.21,850000,151
3122,9,Enterprise,0,0.6037,513180.46,850000,240
3123,9,Enterprise,0,0.4267,362658.02,850000,160
3124,9,Enterprise,0,0.6057,514826.51,850000,194
3125,9,Enterprise,0,0.5356,455262.63,850000,179
3126,9,Enterprise,0,0.6279,533750.09,850000,240
3127,9,Enterprise,0,0.4653,395478.61,850000,181
3128,9,Enterprise,0,0.5093,432879.95,850000,157
3129,9,Enterprise,0,0.4752,403951.39,850000,194
3130,9,Enterprise,0,0.3946,335410.2,850000,193
3131,9,Enterprise,0,0.5387,457929.08,850000,168
3132,9,Enterprise,0,0.602,511702.28,850000,138
3133,9,Enterprise,0,0.6094,517989.21,850000,157
3134,9,Enterprise,0,0.5533,470300.61,850000,202
3135,9,Enterprise,0,0.6338,538718.2,850000,118
3136,9,Enterprise,0,0.442,375678.2,850000,166
3137,9,Enterprise,0,0.5218,443525.28,850000,205
3138,9,Enterprise,0,0.5805,493418.69,850000,171
3139,9,Enterprise,0,0.6691,568714.5,850000,240
3140,9,Enterprise,0,0.6005,510460.57,850000,118
3141,9,Enterprise,0,0.4748,403539.68,850000,143
3142,9,Enterprise,0,0.4702,399683.75,850000,99
3143,9,Enterprise,0,0.6373,541679.88,850000,237
3144,9,Enterprise,0,0.6333,538333.19,850000,143
3145,9,Enterprise,0,0.5147,437515.86,850000,110
3146,9,Enterprise,0,0.6474,550325.65,850000,154
3147,9,Enterprise,0,0.5378,457164.86,850000,129
3148,9,Enterprise,0,0.4668,396745.89,850000,154
3149,9,Enterprise,0,0.7356,625283.83,850000,175
3150,9,Enterprise,0,0.4443,377616.77,850000,199
3151,9,Enterprise,0,0.4269,362897.49,850000,168
3152,9,Enterprise,0,0.5754,489053.75,850000,174
3153,9,Enterprise,0,0.5178,440158.0,850000,155
3154,9,Enterprise,0,0.6106,519019.84,850000,125
3155,9,Enterprise,0,0.6821,579780.91,850000,114
3156,9,Enterprise,0,0.6937,589664.79,850000,162
3157,9,Enterprise,0,0.4816,409346.11,850000,176
3158,9,Enterprise,0,0.4363,370864.58,850000,159
3159,9,Enterprise,0,0.5739,487814.99,850000,116
3160,9,Enterprise,0,0.6274,533299.06,850000,180
3161,9,Enterprise,0,0.6664,566402.13,850000,226
3162,9,Enterprise,0,0.6114,519728.73,850000,170
3163,9,Enterprise,0,0.5094,433012.1,850000,155
3164,9,Enterprise,0,0.6919,588111.76,850000,172
3165,9,Enterprise,0,0.5335,453471.42,850000,138
3166,9,Enterprise,0,0.488,414780.26,850000,136
3167,9,Enterprise,0,0.6103,518781.65,850000,188
3168,9,Enterprise,0,0.4448,378082.28,850000,205
3169,9,Enterprise,0,0.4148,352602.96,850000,169
3170,9,Enterprise,0,0.6132,521219.78,850000,110
3171,9,Enterprise,0,0.5175,439874.42,850000,185
3172,9,Enterprise,0,0.5747,488467.52,850000,240
3173,9,Enterprise,0,0.4908,417177.83,850000,166
3174,9,Enterprise,0,0.5162,438735.39,850000,168
3175,9,Enterprise,0,0.5,424971.58,850000,146
3176,9,Enterprise,0,0.4471,380020.05,850000,189
3177,9,Enterprise,0,0.4585,389728.16,850000,152
3178,9,Enterprise,0,0.6338,538746.88,850000,206
3179,9,Enterprise,0,0.3704,314856.29,850000,152
3180,9,Enterprise,0,0.5533,470337.84,850000,184
3181,9,Enterprise,0,0.4986,423780.65,850000,172
3182,9,Enterprise,0,0.6912,587552.3,850000,223
3183,9,Enterprise,0,0.6455,548666.56,850000,187
3184,9,Enterprise,0,0.6976,592983.32,850000,218
3185,9,Enterprise,0,0.5764,489960.03,850000,177
3186,9,Enterprise,0,0.6778,576114.11,850000,168
3187,9,Enterprise,0,0.5478,465671.11,850000,172
3188,9,Enterprise,0,0.5859,497988.4,850000,149
3189,9,Enterprise,0,0.4422,375908.52,850000,191
3190,9,Enterprise,0,0.6635,563998.93,850000,151
3191,9,Enterprise,0,0.6406,544499.58,850000,177
3192,9,Enterprise,0,0.5136,436574.37,850000,201
3193,9,Enterprise,0,0.5445,462850.45,850000,224
3194,9,Enterprise,0,0.6306,535989.1,850000,179
3195,9,Enterprise,0,0.5668,481792.11,850000,201
3196,9,Enterprise,0,0.6017,511423.03,850000,197
3197,9,Enterprise,0,0.5482,465938.59,850000,161
3198,9,Enterprise,0,0.5353,454977.39,850000,240
3199,9,Enterprise,0,0.4916,417877.82,850000,155
3200,9,Enterprise,0,0.4367,371209.82,850000,176
3201,9,Enterprise,0,0.4679,397755.65,850000,220
3202,9,Enterprise,0,0.5142,437097.54,850000,219
3203,9,Enterprise,0,0.5282,448989.74,850000,174
3204,9,Enterprise,0,0.5591,475252.29,850000,205
3205,9,Enterprise,0,0.4923,418446.28,850000,166
3206,9,Enterprise,0,0.6319,537086.85,850000,158
3207,9,Enterprise,0,0.6575,558898.65,850000,135
3208,9,Enterprise,0,0.6076,516477.08,850000,197
3209,9,Enterprise,0,0.5514,468670.97,850000,200
3210,9,Enterprise,0,0.4244,360777.8,850000,155
3211,9,Enterprise,0,0.4734,402354.75,850000,182
3212,9,Enterprise,0,0.5207,442619.48,850000,240
3213,9,Enterprise,0,0.7223,613986.79,850000,210
3214,9,Enterprise,0,0.625,531237.85,850000,145
3215,9,Enterprise,0,0.5722,486340.28,850000,206
3216,9,Enterprise,0,0.5936,504520.08,850000,145
3217,9,Enterprise,0,0.4896,416196.93,850000,90
3218,9,Enterprise,0,0.6039,513318.47,850000,173
3219,9,Enterprise,0,0.5483,466023.12,850000,224
3220,9,Enterprise,0,0.3901,331596.58,850000,218
3221,9,Enterprise,0,0.5071,431068.38,850000,186
3222,9,Enterprise,0,0.465,395248.44,850000,156
3223,9,Enterprise,0,0.6421,545788.09,850000,189
3224,9,Enterprise,0,0.5999,509946.81,850000,165
3225,9,Enterprise,0,0.4536,385540.5,850000,157
3226,9,Enterprise,0,0.5112,434525.95,850000,207
3227,9,Enterprise,0,0.3715,315742.83,850000,157
3228,9,Enterprise,0,0.5594,475458.22,850000,210
3229,9,Enterprise,0,0.6483,551069.93,850000,155
3230,9,Enterprise,0,0.5057,429851.44,850000,239
3231,9,Enterprise,0,0.4671,397009.33,850000,121
3232,9,Enterprise,0,0.5831,495672.91,850000,143
3233,9,Enterprise,0,0.5476,465501.07,850000,169
3234,9,Enterprise,0,0.5454,463610.12,850000,110
3235,9,Enterprise,0,0.522,443683.5,850000,91
3236,9,Enterprise,0,0.4953,421005.33,850000,110
3237,9,Mid-Market,1,0.8497,382354.58,450000,127
3238,9,Mid-Market,1,0.8515,383158.2,450000,60
3239,9,Mid-Market,1,0.8433,379467.84,450000,89
3240,9,Mid-Market,1,0.8545,384510.61,450000,126
3241,9,Mid-Market,1,0.904,406819.23,450000,78
3242,9,Mid-Market,1,0.9504,427662.01,450000,118
3243,9,Mid-Market,1,0.8585,386303.61,450000,110
3244,9,Mid-Market,1,0.8761,394226.55,450000,84
3245,9,Mid-Market,1,0.733,329863.35,450000,127
3246,9,Mid-Market,1,0.9222,414993.82,450000,77
3247,9,Mid-Market,1,0.7311,328982.12,450000,138
3248,9,Mid-Market,1,0.87,391505.74,450000,127
3249,9,Mid-Market,1,0.7994,359720.72,450000,130
3250,9,Mid-Market,1,0.8885,399808.06,450000,157
3251,9,Mid-Market,1,0.9226,415182.55,450000,127
3252,9,Mid-Market,1,0.8829,397310.82,450000,109
3253,9,Mid-Market,1,0.9315,419172.47,450000,104
3254,9,Mid-Market,1,0.805,362268.81,450000,179
3255,9,Mid-Market,1,0.8345,375521.23,450000,151
3256,9,Mid-Market,1,0.8542,384392.2,450000,141
3257,9,Mid-Market,1,0.9552,429829.39,450000,111
3258,9,Mid-Market,1,0.7783,350219.05,450000,99
3259,9,Mid-Market,1,0.8061,362725.44,450000,85
3260,9,Mid-Market,1,0.8774,394809.55,450000,108
3261,9,Mid-Market,1,0.8778,395017.36,450000,107
3262,9,Mid-Market,1,0.9004,405198.79,450000,156
3263,9,Mid-Market,1,0.9183,413244.75,450000,117
3264,9,Mid-Market,1,0.8555,384963.47,450000,130
3265,9,Mid-Market,1,0.8266,371990.83,450000,131
3266,9,Mid-Market,1,0.9023,406045.9,450000,110
3267,9,Mid-Market,1,0.9391,422609.57,450000,108
3268,9,Mid-Market,1,0.8337,375161.82,450000,128
3269,9,Mid-Market,1,0.9585,431333.56,450000,129
3270,9,Mid-Market,1,0.9626,433186.34,450000,124
3271,9,Mid-Market,1,0.9309,418908.42,450000,131
3272,9,Mid-Market,1,0.7326,329689.95,450000,110
3273,9,Mid-Market,1,0.8715,392177.55,450000,133
3274,9,Mid-Market,1,0.8298,373415.71,450000,123
3275,9,Mid-Market,1,0.8432,379457.8,450000,153
3276,9,Mid-Market,1,0.9363,421351.57,450000,107
3277,9,Mid-Market,1,0.969,436028.23,450000,109
3278,9,Mid-Market,1,0.9108,409874.48,450000,120
3279,9,Mid-Market,1,0.8782,395176.47,450000,148
3280,9,Mid-Market,1,0.8042,361900.13,450000,115
3281,9,Mid-Market,1,0.8422,379006.73,450000,145
3282,9,Mid-Market,1,0.9233,415488.33,450000,102
3283,9,Mid-Market,1,0.7994,359730.71,450000,64
3284,9,Mid-Market,1,0.8911,400997.06,450000,133
3285,9,Mid-Market,1,0.9164,412385.86,450000,138
3286,9,Mid-Market,1,0.9059,407665.7,450000,184
3287,9,Mid-Market,1,0.8084,363786.69,450000,204
3288,9,Mid-Market,1,0.7979,359050.52,450000,60
3289,9,Mid-Market,1,0.7393,332695.69,450000,182
3290,9,Mid-Market,1,0.7926,356650.87,450000,147
3291,9,Mid-Market,1,1.0,450000.0,450000,136
3292,9,Mid-Market,1,0.6891,310094.83,450000,145
3293,9,Mid-Market,1,0.9889,444987.1,450000,129
3294,9,Mid-Market,1,0.7732,347944.89,450000,122
3295,9,Mid-Market,1,0.7724,347588.0,450000,132
3296,9,Mid-Market,1,0.953,428863.28,450000,102
3297,9,Mid-Market,1,0.9061,407764.88,450000,103
3298,9,Mid-Market,1,0.9558,430108.05,450000,130
3299,9,Mid-Market,1,0.7874,354317.73,450000,177
3300,9,Mid-Market,1,0.9235,415561.63,450000,142
3301,9,Mid-Market,1,0.9137,411144.4,450000,109
3302,9,Mid-Market,1,0.756,340180.33,450000,79
3303,9,Mid-Market,1,0.7307,328798.67,450000,171
3304,9,Mid-Market,1,0.8964,403368.44,450000,137
3305,9,Mid-Market,1,0.8802,396098.32,450000,144
3306,9,Mid-Market,1,0.8779,395042.57,450000,175
3307,9,Mid-Market,1,0.8837,397667.09,450000,67
3308,9,Mid-Market,1,0.9159,412145.96,450000,124
3309,9,Mid-Market,1,0.7867,354003.19,450000,146
3310,9,Mid-Market,1,1.0,450000.0,450000,110
3311,9,Mid-Market,1,0.9665,434914.65,450000,132
3312,9,Mid-Market,1,0.9186,413365.67,450000,112
3313,9,Mid-Market,1,0.8349,375717.98,450000,100
3314,9,Mid-Market,1,0.7842,352882.42,450000,60
3315,9,Mid-Market,1,0.8428,379282.38,450000,160
3316,9,Mid-Market,1,0.7534,339049.89,450000,160
3317,9,Mid-Market,1,0.9066,407953.83,450000,121
3318,9,Mid-Market,1,0.8844,397984.29,450000,132
3319,9,Mid-Market,1,0.767,345143.32,450000,136
3320,9,Mid-Market,1,0.9039,406771.63,450000,100
3321,9,Mid-Market,1,0.8226,370175.78,450000,113
3322,9,Mid-Market,1,0.8,359988.15,450000,139
3323,9,Mid-Market,1,0.9998,449892.42,450000,100
3324,9,Mid-Market,1,0.8734,393041.47,450000,125
3325,9,Mid-Market,1,0.7959,358157.87,450000,113
3326,9,Mid-Market,1,0.8173,367765.08,450000,129
3327,9,Mid-Market,1,0.8549,384712.61,450000,140
3328,9,Mid-Market,1,0.8578,386005.18,450000,150
3329,9,Mid-Market,1,0.9479,426535.17,450000,127
3330,9,Mid-Market,1,0.9718,437319.34,450000,117
3331,9,Mid-Market,1,0.9465,425903.48,450000,119
3332,9,Mid-Market,1,0.7915,356188.35,450000,126
3333,9,Mid-Market,1,0.9405,423236.38,450000,98
3334,9,Mid-Market,1,0.8209,369393.76,450000,149
3335,9,Mid-Market,1,0.7436,334624.94,450000,138
3336,9,Mid-Market,1,0.7884,354790.73,450000,148
3337,9,Mid-Market,1,1.0,450000.0,450000,157
3338,9,Mid-Market,1,0.9045,407003.6,450000,126
3339,9,Mid-Market,1,0.8706,391751.96,450000,130
3340,9,Mid-Market,1,0.811,364952.99,450000,96
3341,9,Mid-Market,1,0.908,408577.92,450000,133
3342,9,Mid-Market,1,0.8703,391615.08,450000,100
3343,9,Mid-Market,1,0.8972,403756.16,450000,107
3344,9,Mid-Market,1,0.8979,404047.55,450000,156
3345,9,Mid-Market,1,0.8741,393341.66,450000,160
3346,9,Mid-Market,1,0.833,374860.73,450000,81
3347,9,Mid-Market,1,0.8261,371751.9,450000,126
3348,9,Mid-Market,1,0.6582,296209.44,450000,82
3349,9,Mid-Market,1,0.9112,410029.08,450000,79
3350,9,Mid-Market,1,0.8311,373982.92,450000,84
3351,9,Mid-Market,1,1.0,450000.0,450000,145
3352,9,Mid-Market,1,0.7806,351267.72,450000,111
3353,9,Mid-Market,1,0.9324,419558.74,450000,128
3354,9,Mid-Market,1,0.8616,387719.07,450000,158
3355,9,Mid-Market,1,0.8323,374546.29,450000,137
